year,name,sex,births
2024,Arham,male,1
2024,Ari,male,6
2024,Arian,male,5
2024,Ariano,male,1
2024,Arijon,male,1
2024,Arion,male,1
2024,Aris,male,1
2024,Aristide,male,1
2024,Arjun,male,1
2024,Arlen,male,1
2024,Arlo,male,2
2024,Armon,male,1
2024,Arno,male,1
2024,Aro,male,1
2024,Aron,male,7
2024,Aronas,male,1
2024,Artemy,male,1
2024,Arthur,male,17
2024,Artion,male,1
2024,Artur,male,2
2024,Asher,male,1
2024,Aslan,male,1
2024,Atilla,male,1
2024,Atlas,male,2
2024,Atticus,male,1
2024,August,male,2
2024,Augustyn,male,1
2024,Aukán,male,1
2024,Aurel,male,5
2024,Aurelio,male,8
2024,Auro,male,2
2024,Avi,male,1
2024,Avin,male,1
2024,Avraham,male,1
2024,Avyan,male,1
2024,Axel,male,3
2024,Ayaan,male,1
2024,Ayan,male,1
2024,Ayden,male,1
2024,Ayodele,male,1
2024,Ayrton,male,1
2024,Azaan,male,1
2024,Azaher,male,1
2024,Azan,male,1
2024,Azhari,male,1
2024,Azlan,male,1
2024,Azwad,male,1
2024,Bahiz,male,1
2024,Balthasar,male,1
2024,Barnabas,male,1
2024,Barry,male,1
2024,Bastian,male,2
2024,Beau,male,1
2024,Beda,male,1
2024,Bela,male,1
2024,Ben,male,6
2024,Benedek,male,1
2024,Benedict,male,2
2024,Benedikt,male,1
2024,Benjamin,male,7
2024,Bennet,male,1
2024,Benno,male,1
2024,Bert,male,1
2024,Bertil,male,1
2024,Billy,male,1
2024,Binyomin,male,1
2024,Bjorn,male,1
2024,Bo,male,1
2024,Boas,male,1
2024,Bogdan,male,1
2024,Brando,male,1
2024,Bruno,male,3
2024,Bryan,male,1
2024,Béla,male,2
2024,Béni,male,1
2024,Bünyamin,male,1
2024,Cadence,male,1
2024,Caio,male,1
2024,Cameron,male,1
2024,Camillo,male,1
2024,Camilo,male,1
2024,Can,male,1
2024,Carl,male,2
2024,Carl-Léopold,male,1
2024,Carlo,male,8
2024,Carter,male,1
2024,Casimiro,male,1
2024,Caspar,male,1
2024,Casper,male,1
2024,Cassian,male,1
2024,Cayden,male,1
2024,Cedric,male,1
2024,Chaim,male,4
2024,Chandran,male,1
2024,Charles,male,3
2024,Charlie,male,5
2024,Chenwei,male,1
2024,Chihiro,male,1
2024,Chonnakan,male,1
2024,Christian,male,3
2024,Christopher,male,3
2024,Christos,male,1
2024,Ciel,male,1
2024,Cillian,male,1
2024,Ciro,male,2
2024,Colin,male,1
2024,Conrad,male,1
2024,Constantin,male,1
2024,Cornelis,male,1
2024,Cosmo,male,1
2024,Costantino,male,1
2024,Cristiano,male,1
2024,Cuno,male,1
2024,Cédric,male,1
2024,Damiano,male,1
2024,Damien,male,1
2024,Damjan,male,1
2024,Dan,male,1
2024,Danel,male,1
2024,Daniel,male,9
2024,Danilo,male,3
2024,Daniyal,male,1
2024,Dante,male,2
2024,Darian,male,2
2024,Dario,male,2
2024,Daris,male,1
2024,Darius,male,1
2024,Darwin,male,1
2024,David,male,12
2024,Davin,male,1
2024,Dayyan,male,1
2024,Dean,male,1
2024,Denis,male,1
2024,Deniz,male,1
2024,Deq,male,1
2024,Det,male,1
2024,Dhadak,male,1
2024,Diar,male,1
2024,Diego,male,2
2024,Dimitris,male,1
2024,Din,male,1
2024,Diogo,male,1
2024,Dion,male,1
2024,Dionysis,male,1
2024,Diyar,male,1
2024,Dominic,male,1
2024,Dominik,male,1
2024,Donyo,male,1
2024,Dorian,male,1
2024,Dositej,male,1
2024,Dov,male,1
2024,Duart,male,1
2024,Dzan,male,1
2024,Eden,male,1
2024,Edgar,male,1
2024,Edmilson,male,1
2024,Edmond,male,1
2024,Edoardo,male,1
2024,Eduard,male,1
2024,Edward,male,2
2024,Efe,male,1
2024,Efraim,male,1
2024,Efrem,male,1
2024,Egan,male,1
2024,Egîd,male,1
2024,Ektor,male,1
2024,Elhadji,male,1
2024,Eli,male,5
2024,Elia,male,2
2024,Eliab,male,1
2024,Eliah,male,2
2024,Elian,male,1
2024,Eliano,male,1
2024,Elias,male,14
2024,Eliel,male,1
2024,Elijah,male,1
2024,Elio,male,16
2024,Elion,male,2
2024,Eliott,male,1
2024,Elnatan,male,1
2024,Elroey,male,1
2024,Elwin,male,1
2024,Elyas,male,1
2024,Elyes,male,1
2024,Elyesa,male,1
2024,Elías,male,2
2024,Emanuel,male,1
2024,Emanuele,male,1
2024,Emil,male,18
2024,Emile,male,2
2024,Emilian,male,2
2024,Emiliano,male,1
2024,Emilio,male,6
2024,Emilius,male,2
2024,Emmanuel,male,1
2024,Enea,male,6
2024,Eneas,male,1
2024,Enes,male,1
2024,Enias,male,1
2024,Enio,male,1
2024,Ennio,male,5
2024,Enno,male,2
2024,Enzo,male,6
2024,Erblin,male,1
2024,Eric,male,2
2024,Erik,male,2
2024,Ermis,male,1
2024,Ernest,male,1
2024,Eron,male,1
2024,Esra,male,3
2024,Etan,male,1
2024,Ethan,male,4
2024,Etienne,male,1
2024,Ettore,male,2
2024,Eyal,male,1
2024,Eyden,male,1
2024,Ezra,male,4
2024,Fairouz,male,1
2024,Falco,male,1
2024,Farhan,male,1
2024,Farid,male,1
2024,Faris,male,2
2024,Faro,male,1
2024,Federico,male,2
2024,Fedor,male,1
2024,Feisal,male,1
2024,Felice,male,1
2024,Feliks,male,1
2024,Felix,male,21
2024,Ferdinando,male,2
2024,Filip,male,4
2024,Filipe,male,1
2024,Filippo,male,3
2024,Filippos,male,2
2024,Finky,male,1
2024,Finley,male,2
2024,Finn,male,6
2024,Finnegan,male,1
2024,Fivos,male,2
2024,Fjell,male,1
2024,Fjon,male,1
2024,Fjonn,male,1
2024,Flo,male,1
2024,Florian,male,1
2024,Florin,male,1
2024,Flurin,male,3
2024,Francesco,male,1
2024,Francis,male,2
2024,Franz,male,2
2024,Freddie,male,1
2024,Frederick,male,2
2024,Frederik,male,4
2024,Frieder,male,1
2024,Friedrich,male,1
2024,Fron,male,1
2024,Félix,male,2
2024,Gabriel,male,6
2024,Gabriele,male,2
2024,Gael,male,2
2024,Galip,male,1
2024,Gaspard,male,2
2024,Gediminas,male,1
2024,George,male,1
2024,Georges,male,1
2024,Georgios,male,1
2024,Georgiy,male,1
2024,Giacomo,male,2
2024,Gian,male,9
2024,Gino,male,7
2024,Gioele,male,2
2024,Giona,male,1
2024,Giorgio,male,1
2024,Giulian,male,2
2024,Giulio,male,2
2024,Giuseppe,male,1
2024,Gregor,male,1
2024,Gregorio,male,1
2024,Guglielmo,male,1
2024,Guilherme,male,1
2024,Gustavo,male,2
2024,Guy,male,1
2024,Hamiz,male,1
2024,Hamza,male,1
2024,Hanbyeol,male,1
2024,Hannes,male,2
2024,Haru,male,1
2024,Haruya,male,1
2024,Haschim,male,1
2024,Hassan,male,1
2024,Hastiar,male,1
2024,Hattan,male,1
2024,Hawar,male,1
2024,Hector,male,1
2024,Hendri,male,1
2024,Henri,male,7
2024,Henrik,male,1
2024,Henry,male,9
2024,Henryk,male,1
2024,Heshy,male,1
2024,Honoré,male,1
2024,Hozan,male,1
2024,Hubert,male,1
2024,Hudaifa,male,1
2024,Hugo,male,3
2024,Human,male,1
2024,Husein,male,1
2024,Hussein,male,1
2024,Ian,male,2
2024,Iasonas,male,1
2024,Ibrahim,male,3
2024,Idris,male,2
2024,Ifedolapo,male,1
2024,Ignacy,male,1
2024,Ilaan,male,1
2024,Ilai,male,3
2024,Ilan,male,1
2024,Ilay,male,1
2024,Ilia,male,1
2024,Ilian,male,1
2024,Ilija,male,2
2024,Ilios,male,1
2024,Iliya,male,1
2024,Ilja,male,1
2024,Ilker,male,1
2024,Illari,male,1
2024,Ilyan,male,1
2024,Ilyes,male,1
2024,Ioannis,male,1
2024,Irénée,male,1
2024,Isa,male,2
2024,Isaac,male,4
2024,Ishaan,male,2
2024,Ismaaiil,male,1
2024,Ismail,male,1
2024,Issa,male,1
2024,Ivan,male,1
2024,Ivo,male,1
2024,Izan,male,1
2024,Izzy,male,1
2024,Jace,male,1
2024,Jack,male,1
2024,Jackson,male,1
2024,Jacob,male,1
2024,Jacopo,male,1
2024,Jad,male,1
2024,Jagger-James,male,1
2024,Jakob,male,3
2024,Jakov,male,1
2024,James,male,6
2024,Jamie,male,1
2024,Jamil,male,1
2024,Jamés,male,1
2024,Jan,male,10
2024,Janis,male,2
2024,Jannik,male,1
2024,Jannis,male,3
2024,Jano,male,5
2024,Janosch,male,1
2024,Janusz,male,1
2024,Jari,male,2
2024,Jarle,male,1
2024,Jaro,male,4
2024,Jascha,male,1
2024,Jasin,male,1
2024,Jason,male,2
2024,Jasper,male,1
2024,Javier,male,1
2024,Jax,male,1
2024,Jay,male,1
2024,Jayden,male,1
2024,Jayson,male,1
2024,Jean-David,male,1
2024,Jenssel,male,1
2024,Jeremy,male,1
2024,Jero,male,1
2024,Jerome,male,1
2024,Jerun,male,1
2024,Jibril,male,1
2024,Jilien,male,1
2024,Jim,male,1
2024,Johan,male,2
2024,Johann,male,1
2024,John,male,1
2024,Jon,male,4
2024,Jona,male,2
2024,Jonah,male,2
2024,Jonart,male,1
2024,Jonas,male,2
2024,Jonathan,male,2
2024,Jonothan,male,1
2024,Jorim,male,1
2024,Joris,male,4
2024,Jose,male,1
2024,Joshua,male,5
2024,Josiah,male,2
2024,Josias,male,1
2024,Josip,male,1
2024,João,male,1
2024,Jul,male,1
2024,Jule,male,1
2024,Julian,male,9
2024,Julien,male,2
2024,Julius,male,3
2024,Jun,male,1
2024,Juno,male,1
2024,Juri,male,4
2024,Justus,male,1
2024,Juul,male,1
2024,Kaan,male,3
2024,Kaartheeseyan,male,1
2024,Kai,male,5
2024,Kairù,male,1
2024,Kaito,male,1
2024,Kaleab,male,1
2024,Kalen,male,1
2024,Kalin,male,1
2024,Karam,male,2
2024,Karim,male,2
2024,Karl,male,5
2024,Karlo,male,1
2024,Kaspar,male,1
2024,Keanu,male,1
2024,Kebron,male,1
2024,Kerem,male,2
2024,Kerim,male,1
2024,Khaled,male,1
2024,Khalid,male,2
2024,Kian,male,9
2024,Kiano,male,3
2024,Kieran,male,1
2024,Kilian,male,5
2024,Kiran,male,2
2024,Kiron,male,1
2024,Kiyan,male,2
2024,Konstantinos,male,2
2024,Kornél,male,1
2024,Kourosh,male,1
2024,Kristoffer,male,1
2024,Kudus,male,2
2024,Kuno,male,2
2024,Kyan,male,1
2024,Kylian,male,1
2024,Kyran,male,1
2024,Kári,male,1
2024,Laert,male,1
2024,Lando,male,1
2024,Lars,male,2
2024,Lasse,male,2
2024,Laszlo,male,1
2024,Laurel,male,2
2024,Laurenz,male,1
2024,Lauri,male,2
2024,Laurin,male,6
2024,Laurits,male,1
2024,Lauro,male,1
2024,Lavì,male,1
2024,Lawrence,male,1
2024,Lazar,male,1
2024,Lean,male,2
2024,Leander,male,2
2024,Leandro,male,5
2024,Leano,male,4
2024,Leart,male,1
2024,Ledion,male,1
2024,Leiby,male,1
2024,Leif,male,3
2024,Lek,male,1
2024,Len,male,4
2024,Lenn,male,1
2024,Lennard,male,2
2024,Lennart,male,1
2024,Lenni,male,2
2024,Lenny,male,3
2024,Leo,male,10
2024,Leon,male,11
2024,Leonard,male,5
2024,Leonardo,male,20
2024,Leone,male,2
2024,Leonel,male,1
2024,Leonid,male,1
2024,Leopold,male,1
2024,Leroy,male,1
2024,Lev,male,1
2024,Leven,male,1
2024,Levent,male,1
2024,Levi,male,14
2024,Levin,male,4
2024,Lewis,male,4
2024,Leyan,male,1
2024,Leyon,male,1
2024,Liam,male,18
2024,Lian,male,5
2024,Linard,male,1
2024,Linh,male,1
2024,Lino,male,8
2024,Linus,male,7
2024,Lio,male,8
2024,Lion,male,2
2024,Lionardo,male,1
2024,Lionel,male,6
2024,Lior,male,3
2024,Lirian,male,1
2024,Lirim,male,1
2024,Liron,male,1
2024,Lishanth,male,1
2024,Liun,male,1
2024,Livio,male,2
2024,Loan,male,1
2024,Loar,male,1
2024,Loel,male,1
2024,Lorenz,male,1
2024,Lorenzo,male,3
2024,Lorian,male,2
2024,Lorik,male,5
2024,Loris,male,2
2024,Lou,male,1
2024,Louan,male,2
2024,Loui,male,2
2024,Louie,male,5
2024,Louis,male,15
2024,Lounis,male,1
2024,Lovro,male,1
2024,Loïc,male,2
2024,Luan,male,8
2024,Luar,male,1
2024,Luc,male,1
2024,Luca,male,15
2024,Lucas,male,3
2024,Lucian,male,1
2024,Lucio,male,1
2024,Ludovico,male,1
2024,Ludwig,male,2
2024,Luis,male,12
2024,Luka,male,6
2024,Lukas,male,6
2024,Luke,male,1
2024,Luzius,male,1
2024,Luís,male,1
2024,Léo,male,1
2024,Léopold,male,1
2024,Lúan,male,1
2024,Maceo,male,1
2024,Mads,male,2
2024,Mael,male,6
2024,Mahé,male,1
2024,Mailo,male,1
2024,Majid,male,1
2024,Maleo,male,3
2024,Malik,male,7
2024,Maljan,male,1
2024,Maljon,male,1
2024,Malo,male,1
2024,Malsor,male,1
2024,Manuel,male,2
2024,Marcel,male,2
2024,Marco,male,3
2024,Mariglen,male,1
2024,Marin,male,1
2024,Marino,male,1
2024,Mario,male,1
2024,Marios,male,1
2024,Marius,male,1
2024,Mark,male,2
2024,Marko,male,2
2024,Markus,male,1
2024,Marlin,male,1
2024,Marlo,male,3
2024,Marlon,male,2
2024,Maro,male,4
2024,Martino,male,1
2024,Maruan,male,1
2024,Marvin,male,2
2024,Marwan,male,1
2024,Masrour,male,1
2024,Massimo,male,1
2024,Masud,male,1
2024,Matar,male,1
2024,Mateo,male,8
2024,Mateu,male,1
2024,Mathieu,male,1
2024,Mathis,male,3
2024,Matia,male,1
2024,Matias-Ioan,male,1
2024,Matis,male,1
2024,Matiss,male,1
2024,Mats,male,1
2024,Matteo,male,23
2024,Matthew,male,2
2024,Matthias,male,1
2024,Matthieu,male,1
2024,Matti,male,1
2024,Mattia,male,4
2024,Mattis,male,2
2024,Matéo,male,1
2024,Maurice,male,1
2024,Maurin,male,1
2024,Mauro,male,3
2024,Max,male,11
2024,Maxence,male,1
2024,Maxim,male,7
2024,Maxime,male,1
2024,Maximilian,male,9
2024,Maximiliano,male,1
2024,Mazin,male,1
2024,Maël,male,6
2024,Medhanie,male,1
2024,Mehran,male,1
2024,Mehyar,male,1
2024,Menachem,male,1
2024,Metehan,male,1
2024,Mian,male,1
2024,Mica,male,1
2024,Michael,male,5
2024,Michal,male,1
2024,Miguel,male,2
2024,Mihailo,male,1
2024,Mijat,male,1
2024,Mika,male,5
2024,Mikael,male,1
2024,Mikail,male,1
2024,Mike,male,1
2024,Mikhail,male,1
2024,Milan,male,5
2024,Milas,male,1
2024,Milen,male,1
2024,Milkias,male,1
2024,Milo,male,4
2024,Milos,male,1
2024,Miltos,male,2
2024,Minas,male,1
2024,Mio,male,2
2024,Miracel,male,1
2024,Miraj,male,1
2024,Miran,male,1
2024,Mirko,male,1
2024,Miro,male,14
2024,Miron,male,1
2024,Mirvan,male,1
2024,Miró,male,1
2024,Mischa,male,1
2024,Moaz,male,1
2024,Mogli,male,1
2024,Mohamad,male,1
2024,Mohamed,male,3
2024,Mohammad,male,1
2024,Mohammed,male,2
2024,Moische,male,1
2024,Moishe,male,1
2024,Moishi,male,1
2024,Momo,male,1
2024,Monty,male,2
2024,Mordechai,male,2
2024,Moris,male,1
2024,Moritz,male,4
2024,Moses,male,1
2024,Mosey,male,1
2024,Moshe,male,1
2024,Muhammad,male,3
2024,Muhsin,male,1
2024,Muj,male,1
2024,Murilo,male,1
2024,Muzammel,male,1
2024,Mylo,male,2
2024,Mîrze,male,1
2024,Nabil,male,1
2024,Nachmen,male,1
2024,Nadem,male,1
2024,Nael,male,4
2024,Nahom,male,1
2024,Naim,male,1
2024,Najm,male,1
2024,Nando,male,4
2024,Nasir,male,1
2024,Natan,male,2
2024,Nathan,male,3
2024,Naveen,male,1
2024,Navid,male,1
2024,Naybet,male,1
2024,Nayel,male,1
2024,Nayim,male,1
2024,Neho,male,1
2024,Nelian,male,1
2024,Nelio,male,3
2024,Neno,male,1
2024,Neo,male,2
2024,Nereo,male,1
2024,Nestoras,male,1
2024,Nevio,male,4
2024,Nevis,male,1
2024,Niamey,male,1
2024,Nic,male,1
2024,Niccolò,male,1
2024,Nick,male,1
2024,Niclas,male,2
2024,Nico,male,13
2024,Nicodemus,male,1
2024,Nicola,male,1
2024,Nicolas,male,4
2024,Nidal,male,1
2024,Niklas,male,3
2024,Niko,male,2
2024,Nikola,male,3
2024,Nikolai,male,1
2024,Nikolaos,male,1
2024,Nikolas,male,1
2024,Nikolaus,male,1
2024,Nikos,male,1
2024,Nilash,male,1
2024,Nilo,male,1
2024,Nils,male,3
2024,Nima,male,1
2024,Nino,male,6
2024,Nirou,male,1
2024,Nirusan,male,1
2024,Nirush,male,1
2024,Noa,male,1
2024,Noah,male,16
2024,Noam,male,2
2024,Noar,male,2
2024,Noe,male,3
2024,Noel,male,3
2024,Nooh,male,1
2024,Noè,male,1
2024,Noé,male,8
2024,Noël,male,1
2024,Nuajm,male,1
2024,Numa,male,2
2024,Nurain,male,1
2024,Nuri,male,1
2024,Obrad,male,1
2024,Octave,male,1
2024,Odysseas,male,2
2024,Okebe,male,1
2024,Okko,male,1
2024,Oliver,male,10
2024,Olivér,male,2
2024,Olmo,male,1
2024,Omar,male,5
2024,Omer,male,1
2024,Onno,male,1
2024,Orhan,male,1
2024,Orson,male,1
2024,Oscar,male,8
2024,Oskar,male,11
2024,Otto,male,5
2024,Paaraj,male,1
2024,Pablo,male,2
2024,Panagiotis,male,1
2024,Paolo,male,3
2024,Parker,male,1
2024,Pars,male,1
2024,Pau,male,1
2024,Paul,male,9
2024,Paul-Alexander,male,1
2024,Paulo,male,2
2024,Paulos,male,1
2024,Pavlos,male,1
2024,Penn,male,1
2024,Pepe,male,1
2024,Philip,male,4
2024,Philipp,male,4
2024,Phœbus,male,1
2024,Pietro,male,1
2024,Pino,male,2
2024,Pinot,male,1
2024,Pio,male,1
2024,Poyraz,male,1
2024,Prijon,male,1
2024,Purnendu,male,1
2024,Páris,male,1
2024,Qiming,male,1
2024,Qiucheng,male,1
2024,Quinn,male,6
2024,Raden,male,1
2024,Rafael,male,12
2024,Raffaello,male,1
2024,Rahmat,male,1
2024,Rahul,male,1
2024,Ramy,male,1
2024,Raphael,male,6
2024,Raphaël,male,2
2024,Ravi,male,1
2024,Rayan,male,9
2024,Raymond,male,2
2024,Rayyan,male,1
2024,Rebin,male,1
2024,Rejan,male,1
2024,Rem,male,1
2024,Remo,male,2
2024,Remy,male,3
2024,Reto,male,1
2024,Ricardo,male,1
2024,Riccardo,male,4
2024,Rio,male,1
2024,Rion,male,2
2024,Ritwan,male,1
2024,Robert,male,1
2024,Roberto,male,1
2024,Robin,male,3
2024,Rocco,male,1
2024,Rodrigo,male,1
2024,Roel,male,1
2024,Roger,male,1
2024,Roko,male,1
2024,Romeo,male,3
2024,Ron,male,2
2024,Roy,male,1
2024,Rron,male,1
2024,Ruben,male,3
2024,Rubén,male,1
2024,Rudransh,male,1
2024,Rugé,male,1
2024,Rui,male,2
2024,Rumi,male,1
2024,Ryu,male,1
2024,Rémi,male,1
2024,Rémy,male,5
2024,Sacha,male,1
2024,Saeed,male,1
2024,Sage,male,1
2024,Sagí,male,1
2024,Sakariya,male,1
2024,Saliou,male,1
2024,Sam,male,1
2024,Samar,male,1
2024,Sami,male,3
2024,Samir,male,1
2024,Samu,male,3
2024,Samuel,male,5
2024,Sanad,male,1
2024,Sanjo,male,1
2024,Santiago,male,5
2024,Saptarshi,male,1
2024,Sarp,male,1
2024,Sasha,male,1
2024,Satya,male,1
2024,Scherwan,male,1
2024,Schlomo,male,1
2024,Seare,male,1
2024,Sebastiaan,male,1
2024,Sebastian,male,1
2024,Senyo,male,1
2024,Serigne,male,1
2024,Severin,male,1
2024,Shaqir,male,1
2024,Shimon,male,1
2024,Shivin,male,1
2024,Shoul,male,1
2024,Shpat,male,1
2024,Siar,male,2
2024,Silvan,male,2
2024,Simeon,male,1
2024,Simko,male,1
2024,Simon,male,4
2024,Sinan,male,2
2024,Sinaï,male,1
2024,Siro,male,1
2024,Sohan,male,1
2024,Sokil,male,1
2024,Sol,male,1
2024,Soma,male,1
2024,Sora,male,1
2024,Stefan,male,2
2024,Stefano,male,1
2024,Stefanos,male,1
2024,Steinþór,male,1
2024,Stratis,male,1
2024,Subigya,male,1
2024,Suhuai,male,1
2024,Sulaiman,male,1
2024,Sumadi,male,1
2024,Sunan,male,1
2024,Syed,male,1
2024,Sylas,male,1
2024,Symeon,male,1
2024,Sélic,male,1
2024,Taavi,male,1
2024,Tadija,male,1
2024,Tahir,male,1
2024,Tahrir,male,1
2024,Takeru-Alexander,male,1
2024,Talha,male,1
2024,Taro,male,2
2024,Tassilo,male,1
2024,Tassos,male,1
2024,Tayo,male,1
2024,Tazio,male,1
2024,Telmo,male,1
2024,Tenzin,male,2
2024,Teo,male,6
2024,Teodor,male,4
2024,Teodors,male,1
2024,Teoman,male,1
2024,Theo,male,18
2024,Theodor,male,8
2024,Theodore,male,4
2024,Thiago,male,2
2024,Thibault,male,3
2024,Thijs,male,1
2024,Thomas,male,3
2024,Thrishan,male,1
2024,Théo,male,1
2024,Tiago,male,3
2024,Tian,male,3
2024,Tiar,male,1
2024,Tiberius,male,1
2024,Tijan,male,1
2024,Till,male,1
2024,Tilo,male,1
2024,Tilon,male,1
2024,Tim,male,2
2024,Timeo,male,3
2024,Timo,male,4
2024,Timon,male,1
2024,Timon-Nicolae,male,1
2024,Timur,male,1
2024,Timée,male,1
2024,Timéo,male,1
2024,Tion,male,1
2024,Titan,male,1
2024,Tito,male,1
2024,Toa,male,1
2024,Tobia,male,1
2024,Tobias,male,1
2024,Toivo,male,1
2024,Tom,male,3
2024,Toma,male,1
2024,Tomeu,male,1
2024,Tomi,male,1
2024,Tommaso,male,2
2024,Toto,male,1
2024,Tribald,male,1
2024,Trim,male,1
2024,Tristan,male,3
2024,Troi,male,3
2024,Tselmeg,male,1
2024,Tsoknyi,male,1
2024,Tullio,male,1
2024,Tupac,male,1
2024,Tzuri,male,1
2024,Ulysse,male,1
2024,Umar,male,1
2024,Umut,male,1
2024,Uraz,male,1
2024,Uvejs,male,1
2024,Valentin,male,8
2024,Valentino,male,1
2024,Valerio,male,5
2024,Vali,male,1
2024,Vasco,male,1
2024,Vasilije,male,1
2024,Venkatavara,male,1
2024,Viaansh,male,1
2024,Victor,male,6
2024,Viggo,male,1
2024,Viktor,male,2
2024,Vincent,male,7
2024,Vinicius,male,1
2024,Vinzent,male,1
2024,Vito,male,8
2024,Vittorio,male,2
2024,Vitus,male,1
2024,Vukan,male,1
2024,Walter,male,1
2024,Willem,male,3
2024,Willi,male,1
2024,William,male,6
2024,Wim,male,4
2024,Wolfgang,male,1
2024,Wyatt,male,1
2024,Xavier,male,1
2024,Xian,male,1
2024,Yadhav,male,1
2024,Yafet,male,2
2024,Yago,male,1
2024,Yakub,male,1
2024,Yali,male,1
2024,Yamen,male,1
2024,Yamo,male,1
2024,Yanis,male,2
2024,Yann,male,1
2024,Yano,male,1
2024,Yao,male,1
2024,Yares,male,1
2024,Yari,male,1
2024,Yaro,male,1
2024,Yaron,male,3
2024,Yasha,male,1
2024,Yason,male,1
2024,Yassin,male,3
2024,Yavi,male,1
2024,Yazan,male,1
2024,Yaìlo-Miguel,male,1
2024,Yeremi,male,1
2024,Yisroel,male,1
2024,Yoan,male,2
2024,Yoas,male,1
2024,Yoel,male,1
2024,Yoshua,male,1
2024,Younes,male,1
2024,Younis,male,1
2024,Yuel,male,1
2024,Yuki,male,1
2024,Yukito,male,1
2024,Yun,male,1
2024,Yunus,male,1
2024,Yuri,male,1
2024,Yusuf,male,4
2024,Yves,male,1
2024,Zac,male,1
2024,Zach,male,1
2024,Zakaria,male,1
2024,Zalán,male,1
2024,Zayan,male,1
2024,Zayn,male,3
2024,Zemen,male,1
2024,Zeno,male,1
2024,Zoran,male,1
2024,Zwi,male,1
2024,Zénó,male,1
2024,Álvaro,male,2
2024,Édouard,male,1
2024,Élias,male,1
2024,Éloí,male,1
2024,Élyon,male,1
2024,Émile,male,2
2025,Aaliya,female,1
2025,Aaliyah,female,1
2025,Aara,female,1
2025,Aathira,female,1
2025,Abby,female,1
2025,Abigail,female,2
2025,Acla,female,1
2025,Ada,female,7
2025,Adea,female,1
2025,Adela,female,1
2025,Adele,female,1
2025,Adelina,female,2
2025,Adeline,female,1
2025,Adiam,female,1
2025,Adjovi,female,1
2025,Adora,female,1
2025,Adriana,female,3
2025,Aelia,female,1
2025,Afnan,female,1
2025,Agata,female,1
2025,Agathe,female,1
2025,Aila,female,3
2025,Ailany,female,1
2025,Ailie,female,1
2025,Ainara,female,1
2025,Aira,female,1
2025,Aisha,female,2
2025,Ajla,female,3
2025,Akshana,female,1
2025,Alaia,female,2
2025,Alanis,female,1
2025,Alaya,female,1
2025,Alba,female,2
2025,Alea,female,5
2025,Aleen,female,1
2025,Aleksandra,female,1
2025,Alena,female,4
2025,Alessia,female,2
2025,Alexandra,female,1
2025,Aleyna,female,1
2025,Alice,female,3
2025,Alicia,female,7
2025,Alicya,female,1
2025,Alina,female,3
2025,Aline,female,1
2025,Alisa,female,2
2025,Alisha,female,1
2025,Alissa,female,1
2025,Alix,female,2
2025,Aliya,female,1
2025,Aliyah,female,1
2025,Aliz,female,1
2025,Aliza,female,1
2025,Allegra,female,1
2025,Alma,female,12
2025,Almira,female,1
2025,Alva,female,7
2025,Alya,female,2
2025,Alyssa,female,2
2025,Alžbeta,female,1
2025,Amalia,female,4
2025,Amalie,female,1
2025,Amalija,female,1
2025,Amanda,female,5
2025,Amani,female,1
2025,Amara,female,2
2025,Amaya,female,7
2025,Amela,female,2
2025,Amelia,female,9
2025,Amelie,female,9
2025,Amina,female,3
2025,Amira,female,7
2025,Amiria,female,1
2025,Amla,female,1
2025,Amra,female,1
2025,Amy,female,1
2025,Amália,female,1
2025,Amélie,female,7
2025,Anabia,female,1
2025,Anaïs,female,5
2025,Andrina,female,1
2025,Andrra,female,2
2025,Ane,female,1
2025,Anea,female,1
2025,Angelina,female,5
2025,Ania,female,1
2025,Anika,female,1
2025,Anikó,female,1
2025,Anita,female,1
2025,Anjali,female,1
2025,Anna,female,15
2025,Anna-Maria,female,1
2025,Annika,female,3
2025,Anora,female,1
2025,Anouk,female,3
2025,Anoush,female,1
2025,Anshika,female,1
2025,Anthea,female,1
2025,Antonia,female,2
2025,Anuk,female,1
2025,Apollonia,female,2
2025,Ari,female,1
2025,Aria,female,7
2025,Ariadni,female,1
2025,Ariah,female,1
2025,Ariam,female,1
2025,Ariana,female,2
2025,Ariane,female,1
2025,Arielle,female,2
2025,Arienne,female,1
2025,Arin,female,1
2025,Arina,female,1
2025,Arisha,female,1
2025,Ariya,female,1
2025,Arlea,female,2
2025,Arlie,female,1
2025,Armis,female,1
2025,Arsema,female,2
2025,Artemis,female,3
2025,Arven,female,1
2025,Arwen,female,1
2025,Arya,female,1
2025,Aryana,female,2
2025,Aryen,female,1
2025,Ashley,female,1
2025,Ashvy,female,1
2025,Asina,female,1
2025,Asya,female,1
2025,Atarah,female,1
2025,Athena,female,2
2025,Atra,female,1
2025,Augusta,female,1
2025,Augustine,female,1
2025,Aura,female,1
2025,Aurea,female,1
2025,Aurelia,female,8
2025,Aurora,female,4
2025,Ava,female,11
2025,Aveline,female,1
2025,Avsin,female,1
2025,Aya,female,3
2025,Ayana,female,4
2025,Ayat,female,1
2025,Ayla,female,3
2025,Ayleen,female,1
2025,Aylin,female,4
2025,Ayomi,female,1
2025,Aysha,female,1
2025,Azahel,female,1
2025,Azul,female,1
2025,Azzurra,female,1
2025,Bahia,female,1
2025,Beatriz,female,1
2025,Begoña,female,1
2025,Bella,female,1
